rank,term,pvalue,zscore,combined_score,genes,adj_pvalue,old_pvalue,old_adj_pvalue
1,Ejaculatory duct,0.01986895793207979,11.941358024691358,46.79336576787627,"['KLK3', 'SEC62']",0.9999938167964801,0,0
2,SGC-7901 cell,0.032627216767870455,8.528659611992945,29.19026261500495,"['SGCB', 'TSPAN9']",0.9999938167964801,0,0
3,TE-671 cell,0.047760503187313244,6.632716049382716,20.17377911502369,"['RDM1', 'GSTT2']",0.9999938167964801,0,0
4,b12,0.05610542915312116,5.969135802469136,17.194231147284192,"['NDUFB9', 'MMD']",0.9999938167964801,0,0
5,MKN-45 cell,0.05610542915312116,5.969135802469136,17.194231147284192,"['SGCB', 'PTBP3']",0.9999938167964801,0,0
6,Shoot tip,0.07846024166262336,3.199712960918525,8.143791864696192,"['DESI2', 'ACSL5', 'TCF20']",0.9999938167964801,0,0
7,Rectal cancer cell,0.11094689943743184,2.7142054236335533,5.967733169796917,"['INTS8', 'CACUL1', 'NFKB1']",0.9999938167964801,0,0
8,OVCA-5 cell,0.1522891127570806,7.452234206471495,14.024914797850071,['IMPDH1'],0.9999938167964801,0,0
9,Optic lobe,0.1522891127570806,7.452234206471495,14.024914797850071,['SGPL1'],0.9999938167964801,0,0
10,Pedal ganglion,0.1522891127570806,7.452234206471495,14.024914797850071,['MNX1'],0.9999938167964801,0,0
11,RL95-2 cell,0.1522891127570806,7.452234206471495,14.024914797850071,['ADAMTS3'],0.9999938167964801,0,0
12,Bundle sheath cell,0.1522891127570806,7.452234206471495,14.024914797850071,['MT-TG'],0.9999938167964801,0,0
13,Spinal root,0.1522891127570806,7.452234206471495,14.024914797850071,['FTH1'],0.9999938167964801,0,0
14,Thymic medulla,0.1522891127570806,7.452234206471495,14.024914797850071,['CCR7'],0.9999938167964801,0,0
15,DU-145 cell,0.1522891127570806,7.452234206471495,14.024914797850071,['KLK3'],0.9999938167964801,0,0
16,Endocarp,0.1522891127570806,7.452234206471495,14.024914797850071,['MT-TG'],0.9999938167964801,0,0
17,aa94,0.1522891127570806,7.452234206471495,14.024914797850071,['TAS1R2'],0.9999938167964801,0,0
18,mfe296,0.1522891127570806,7.452234206471495,14.024914797850071,['KDM4B'],0.9999938167964801,0,0
19,HMV-II cell,0.1522891127570806,7.452234206471495,14.024914797850071,['PMVK'],0.9999938167964801,0,0
20,Kmp,0.1522891127570806,7.452234206471495,14.024914797850071,['LATS2'],0.9999938167964801,0,0
21,MALME-3M cell,0.1522891127570806,7.452234206471495,14.024914797850071,['CLTC'],0.9999938167964801,0,0
22,Carcinoma cell,0.1553951895725092,2.2959220068957316,4.274510390832591,"['SLC25A38', 'INTS8', 'IL13RA1']",0.9999938167964801,0,0
23,Skin fibroblast,0.17088162468954385,2.8408289241622575,5.019131702074519,"['PLOD2', 'ZBTB7B']",0.9999938167964801,0,0
24,Ms,0.17984656735351634,5.961479198767335,10.22781891244181,['DPM2'],0.9999938167964801,0,0
25,Myometrial cell line,0.17984656735351634,5.961479198767335,10.22781891244181,['EIF3K'],0.9999938167964801,0,0
26,NS-0 cell,0.17984656735351634,5.961479198767335,10.22781891244181,['IDI1'],0.9999938167964801,0,0
27,Nematocyst,0.17984656735351634,5.961479198767335,10.22781891244181,['TPM2'],0.9999938167964801,0,0
28,Pek,0.17984656735351634,5.961479198767335,10.22781891244181,['CREB3L3'],0.9999938167964801,0,0
29,Adult T-cell lymphoma cell line,0.17984656735351634,5.961479198767335,10.22781891244181,['FOXN2'],0.9999938167964801,0,0
30,Antennal gland,0.17984656735351634,5.961479198767335,10.22781891244181,['ATE1'],0.9999938167964801,0,0
31,TBY-2 cell,0.17984656735351634,5.961479198767335,10.22781891244181,['IDI1'],0.9999938167964801,0,0
32,brl1,0.17984656735351634,5.961479198767335,10.22781891244181,['SRL'],0.9999938167964801,0,0
33,Gut epithelium,0.17984656735351634,5.961479198767335,10.22781891244181,['GBP3'],0.9999938167964801,0,0
34,HO-8910 cell,0.17984656735351634,5.961479198767335,10.22781891244181,['LIN7B'],0.9999938167964801,0,0
35,Kna,0.17984656735351634,5.961479198767335,10.22781891244181,['BICD1'],0.9999938167964801,0,0
36,Lacteal cyst,0.17984656735351634,5.961479198767335,10.22781891244181,['KLK3'],0.9999938167964801,0,0
37,Longissimus lumborum,0.17984656735351634,5.961479198767335,10.22781891244181,['MBOAT2'],0.9999938167964801,0,0
38,ZR-75-30 cell,0.18262940348710802,2.7115600448933783,4.610455503481434,"['OPRD1', 'PHLPP2']",0.9999938167964801,0,0
39,Gastroesophageal cancer cell,0.18760434251016747,2.081916537867079,3.48392097051534,"['GBP6', 'FZD2', 'XPNPEP3']",0.9999938167964801,0,0
40,Rumen,0.20644459781134983,2.4853395061728394,3.9211777839729534,"['ATE1', 'PC']",0.9999938167964801,0,0
41,Nde,0.20650951582717525,4.9676425269645605,7.836002968512303,['NAT10'],0.9999938167964801,0,0
42,Palisade parenchyma,0.20650951582717525,4.9676425269645605,7.836002968512303,['MT-TG'],0.9999938167964801,0,0
43,Osteoclastoma cell,0.20650951582717525,4.9676425269645605,7.836002968512303,['ITGB3'],0.9999938167964801,0,0
44,Prostate gland intraepithelial neoplasia cell line,0.20650951582717525,4.9676425269645605,7.836002968512303,['SLC43A1'],0.9999938167964801,0,0
45,Pyloric stomach,0.20650951582717525,4.9676425269645605,7.836002968512303,['INTS8'],0.9999938167964801,0,0
