gene,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success,tissue,n_tissue_samples,label
CKMT1B,1.1483580309183057,28.27941497414788,8.280506036548214,0.4923848877833321,407.170978247899,3.2896041321924376,0.004468298177347821,4.941998326978262,9.425843208087684,8.077204372597992,0.5705445544709561,-1.6186636597864046,4.672527617071397,9.425843208087684,28.27941470639193,0.12636085718903423,266,True,Brain_Cerebellum,266,0
STRC,1.229936251651991,17.08140447647606,4.000610731847746,0.5260733219081073,218.21859295777017,3.010360809897812,0.010761921982838084,2.1856096910229397,5.120434889627334,3.879903031311452,0.5060866622748519,-0.8013656164590666,0.8037508633755124,5.120434889627334,17.08099800492669,0.18382436791803403,266,True,Brain_Cerebellum,266,0
CKMT1A,1.6450736976628475,23.391634281717657,5.157563649771611,0.4405701846165741,357.9665251866813,3.5543223453545867,0.001806086195727521,2.805895000645757,6.264842276948689,5.028137500621515,0.5162399115477034,-0.8749242838480414,1.3791766254525983,6.264842276948689,23.391387036369988,0.04224686122530752,277,True,Brain_Cerebellar_Hemisphere,277,0
GOLGA6B,1.566654890239003,25.07886796618425,2.638750104973348,0.7288472316030282,508.1038211149742,2.993386985017184,0.011154206410189686,0.4979597457062975,4.181460396540141,2.551201821502577,0.6278895389986724,-0.4476111532919366,0.2708853861603888,4.181460396540141,25.074345465339963,0.2796844249208057,414,True,Testis,414,0
GOLGA6A,2.576530410890538,23.200389361747384,3.216861327672331,0.7770569679276462,382.78682941512625,1.788563640355807,0.20200295908836,0.23962655711675154,4.199609532256341,2.935659177835005,0.7720881204105757,-1.034426949184528,0.9118656620549879,4.199609532256341,23.2001782176986,4.686504651352431,414,True,Testis,414,0
GOLGA6C,2.6211658065771526,23.224523030126353,2.6980158986508678,0.6968572674486395,356.468822220102,2.5164510367552415,0.042157049856313515,0.2482567140760836,3.938003436458768,2.528736448501512,0.6932954245821814,-0.7299646605056606,0.5448830344670128,3.938003436458768,23.224258056244256,0.9790662047529799,414,True,Testis,414,0
GOLGA6D,3.0830454149193587,26.0648692413098,2.1124094797170243,0.494369194502305,551.0213252646117,3.1005787813514925,0.008174038668204524,0.05636155820808851,3.196284415872733,1.8985347451063728,0.5980365754446305,-0.9685423338149858,0.6974632521477937,3.196284415872733,26.064713090429564,0.2130539726768279,414,True,Testis,414,0
FBXO22,1.3011021104667275,20.86389765149066,4.187169035063419,0.40512267831282195,253.60558865736022,3.0562384547802206,0.009369732309217648,2.264866666778886,5.062674362763392,4.082559653792646,0.44149054482592825,-1.004326029589887,1.7392615892687182,5.062674362763392,20.863354947494436,0.19548405093021448,266,True,Brain_Cerebellum,266,0
GOLGA6L10,2.0540396676521033,32.090404282770024,3.685851800784553,0.632505709588217,368.910288376206,2.959551371653041,0.012531990816645563,0.6794481205838744,5.009508418282284,3.493007574639482,0.6643208351971472,-0.9833017922725139,1.125709741538472,5.009508418282284,32.09035504493463,0.40215603472601646,414,True,Testis,414,0
GOLGA6L9,2.080691883210257,36.46029957060594,4.307991997625184,0.8782333947048218,538.4978488321099,2.737635461949438,0.023386597122218685,1.74407926875507,6.008076729649458,4.268838329151694,0.7280535591560447,-0.30933972289239176,0.2823314442589746,6.008076729649458,36.45297583840588,0.8525110598387702,614,True,Esophagus_Mucosa,614,0
GOLGA6L4,-0.3994645351183042,9.247424720112212,1.3101275084792539,1.371007251725349,115.10540516959716,2.7179268623459167,0.0,0.19720992938593054,3.9450176955614165,1.4960297319257831,0.7493160309158691,0.5139702227706971,-0.06474624884908975,3.9450176955614165,9.017316331584752,0.0,193,True,Ovary,193,0
AXIN1,2.1600671339072477,24.72970008695946,5.4475841970365675,0.30564442782384055,273.94622397299787,3.94267499470185,0.0004212458041538975,3.48819363161116,6.299687920910412,5.2718116973367755,0.47877008924795333,-1.3455577855880319,2.1079250126124363,6.299687920910412,24.72848786403326,0.010416771755794585,277,True,Brain_Cerebellar_Hemisphere,277,1
TPSB2,1.8270456787209466,45.87084095171576,6.261616415490999,1.3759734310396579,560.3466220397347,3.016446723737859,0.010572652711036587,0.7784962455025787,9.196498853646352,6.059368696713571,1.2458217853757196,-0.8680879406429116,1.6124311667262834,9.196498853646352,45.87070876755072,0.48497507340841484,604,True,Lung,604,0
TNFRSF12A,,,,,,,,,,,,,,,,,0,False,Liver_Portal_Tract,0,0
THOC6,,,,,,,,,,,,,,,,,0,False,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,0,0
BICDL2,1.8008605627106589,92.74754289844495,7.098373520265511,0.5955800881236195,558.7922830202573,4.603923943699429,2.496523971256451e-05,1.811146284842753,9.037264152527428,6.978286747971865,0.6888194367109901,-2.0843583536210795,9.948862770828963,9.037264152527428,92.7446002907827,0.0023153911783053704,614,True,Esophagus_Mucosa,614,0
CREBBP,0.27599016880750643,7.297195005598663,5.852880625638817,0.49441022385626526,155.6855011009689,1.5699250985914717,0.28835058090986265,4.705524569954832,6.401727730548285,5.780217160368231,0.33279796204795226,-0.5328710305525367,-0.08296250671697791,6.401727730548285,7.263745704185778,2.0945052933834885,153,True,Uterus,153,1
EEF2KMT,1.9989783048668242,21.98587542890967,4.790084419506882,0.8560519186832102,624.7794543884904,3.0552182797023613,0.007481633619257981,2.6500568217394163,6.639469505268933,4.617818722922545,0.7205359049115916,-0.4091514894424315,-0.3346489292357697,6.639469505268933,21.943271422149852,0.16417151718845924,414,True,Testis,414,0
NPIPA3,0.9818314287817063,18.493130286249873,1.0228423827691047,0.380380708752783,275.6488249990526,5.500810838635064,0.0,0.3115868149282152,2.5023942561112604,1.0903977282703552,0.3322178074460384,0.5833131276436269,0.7618040811826776,2.5023942561112604,18.49275074243672,0.0,266,True,Brain_Cerebellum,266,0
NPIPA2,-0.8620036111006876,24.380053867347964,1.6271725344405197,0.6643186152131716,334.3047292985723,2.606717812140159,0.014195719639019364,0.3093170733352472,2.8516631016972966,1.633716054219946,0.4297751464729884,-0.028260169106148196,-0.14416994891399337,2.8516631016972966,23.90344501781381,0.33932660387959906,414,True,Testis,414,0
NOMO1,9.315836201021195,44.22077855543819,5.801006115254524,0.24069613226155628,2426.0814092588025,5.640258350759755,1.235955105334365e-07,4.0597705810902545,6.760966057730073,5.542464280931925,0.4849653394807539,-0.37916420169015586,-0.38139374386633085,6.760966057730073,44.220534613372465,5.4654595516012705e-06,652,True,Cells_Cultured_fibroblasts,652,0
NPIPA1,0.032077546708732224,14.213837061710727,6.289569348178691,0.852256133485535,309.9136162846605,2.7690574449462058,0.0,4.739248655015237,7.958303303373636,6.215676735955222,0.5803764832397157,-0.1997008329030924,-0.3967278367435556,7.958303303373636,13.906310882529235,0.0,266,True,Brain_Cerebellum,266,0
PDXDC1,2.127769272350414,27.19700965773506,7.00274225843449,0.4125121636413724,391.52278046952847,2.3757885227671087,0.05947588157091932,5.298189070141322,7.6957363648100925,6.891761163358161,0.4003384953288286,-0.8886700309521293,1.0420342034514265,7.6957363648100925,27.1969607519157,1.617563216769879,414,True,Testis,414,0
NTAN1,0.5307033875101888,60.500720138430765,6.5391426737516545,0.5109489576683772,1180.7360768142942,3.1758518132108398,0.0064541831797414835,4.525267091702033,7.686563556172246,6.497932569783488,0.3886906949967908,-0.4833973013022699,1.048873711513684,7.686563556172246,60.49961142173337,0.39047557441904723,714,True,Adipose_Subcutaneous,714,0
RRN3,0.2305884229883357,30.278100620419192,5.436099284827248,0.3014319494410596,163.79926148450969,3.617982141879036,0.0014374115984679215,4.1712949111270365,6.207252552682718,5.440826865932853,0.23623994537860446,-0.35033724050360004,2.4942156644103264,6.207252552682718,30.278045735737194,0.04352201411949083,327,True,Cells_EBV-transformed_lymphocytes,327,0
NPIPA5,4.586244881701137,21.85931682100262,6.190737707621678,0.27795156182170844,571.4955220410156,7.617507342982704,2.5102678396802043e-13,2.4696724207702316,7.687893525882593,5.475922745481467,1.4354817472645258,-0.6170581906742826,-1.113253745148669,7.687893525882593,21.858887685890966,5.487166276907374e-12,266,True,Brain_Cerebellum,266,0
MPV17L,,,,,,,,,,,,,,,,,0,False,Pancreas_Mixed_Cell,0,0
NDE1,0.691996451990958,32.12536310538122,5.416281296693555,0.3022493520010866,449.71934229343975,3.7872540614198082,0.0007680607532342703,3.9259519607019486,6.225702954343893,5.376648064959802,0.29359488093192077,-1.3707946902032404,4.41416731705037,6.225702954343893,32.12520322906523,0.024674107789919852,327,True,Cells_EBV-transformed_lymphocytes,327,0
MYH11,2.2997498494831996,59.90249537786758,13.132530852143118,0.7488378603165347,1505.709944218182,1.828173204583745,0.18804664483796033,7.544918080396716,14.100563790896215,12.827913639252714,0.8231762220927565,-1.7916755916700962,5.104304210917958,14.100563790896215,59.899895852113936,11.263974441133282,561,True,Esophagus_Muscularis,561,0
CEP20,-1.518296652247363,39.53533079358653,5.667366028534159,0.4363019427699056,929.9271274183476,2.637033435864056,0.01582724259641353,4.7754667448030785,6.4809226523909125,5.638420264947043,0.2784413653157928,-0.3188419577555067,-0.16674967685039155,6.4809226523909125,38.92969446057176,0.6161497184317253,652,True,Cells_Cultured_fibroblasts,652,0
ABCC6,,,,,,,,,,,,,,,,,0,False,Liver_Hepatocyte,0,0
NPIPA7,,,,,,,,,,,,,,,,,0,False,Liver_Portal_Tract,0,0
NPIPA8,1.0592784070049568,19.435923193233936,0.8382295875444107,0.6732039407953205,257.6777765305306,6.6387752340583495,0.0,0.07012687092167377,3.9984663216080514,1.0799238352982077,0.709700256312674,1.7651924565473185,3.9774341462364537,3.9984663216080514,19.435895900041235,0.0,266,True,Brain_Cerebellum,266,0
NPIPB3,,,,,,,,,,,,,,,,,0,False,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,0,0
NPIPB4,,,,,,,,,,,,,,,,,0,False,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,0,0
NPIPB5,,,,,,,,,,,,,,,,,0,False,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,0,0
NPIPB6,2.1163072504962304,31.761869910668054,4.9964803453913715,0.6597187308605246,335.55969794514135,2.732710742863527,0.023900659447780567,1.7744391898190262,6.2712669201047815,4.762272714352914,0.7582516889998786,-1.3568366198372062,2.353077425904096,6.2712669201047815,31.761718234050736,0.759126010988409,414,True,Testis,414,0
EIF3CL,,,,,,,,,,,,,,,,,0,False,Colon_Transverse_Mixed_Cell,0,0
NPIPB7,2.8368661485910844,25.59842893018564,3.2336294034479955,0.6808595602129541,271.1132014502775,3.164873349311354,0.006682311420487215,0.648721285872777,4.757327332865351,3.0556490149045703,0.7548162121491538,-0.8196473199631313,0.8623215232610248,4.757327332865351,25.59836227363978,0.17105622856691216,414,True,Testis,414,0
NPIPB8,2.790639355286146,17.691376136948794,1.0762432635386001,0.5057042226192187,457.3319068913467,2.923917717052113,0.0,0.03128508423285951,2.1217978922349894,1.0217382180795809,0.42997339435953164,-0.204160007034606,-0.4423620920416407,2.1217978922349894,17.44502125326862,0.0,414,True,Testis,414,0
NPIPB9,-7.85420952664168,25.994816408564294,0.9460204722667352,0.8684027396362615,427.2171373806238,1.6359243044472938,0.0,0.0,1.9505654615225974,0.9597906293592965,0.39151235695403075,0.18168317822190225,-0.654024356880603,1.9505654615225974,19.17531983705193,0.0,414,True,Testis,414,0
NPIPB11,,,,,,,,,,,,,,,,,0,False,Liver_Portal_Tract,0,0
BOLA2-SMG1P6,,,,,,,,,,,,,,,,,0,False,Liver_Portal_Tract,0,0
BOLA2,,,,,,,,,,,,,,,,,0,False,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,0,0
SLX1B,,,,,,,,,,,,,,,,,0,False,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,0,0
SULT1A4,0.3409883556218345,18.689212672078686,1.5462331656364678,0.5257973865602302,181.5559351437995,3.6758954108683035,0.0002734927189912545,0.15274935081906685,2.9129123233868985,1.5030501643247423,0.40598752458340687,-0.2911128059018892,0.5271119996194154,2.9129123233868985,18.672330204903062,0.005106746357641467,266,True,Brain_Cerebellum,266,0
NPIPB12,,,,,,,,,,,,,,,,,0,False,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,0,0
KCTD13,1.2018800642117458,38.55513905099086,5.895755807733499,0.3048188455725227,343.42315733285113,3.6745231222698536,0.0011696640131652288,4.4109990688265,6.687760584070346,5.860916147387154,0.29013156287508934,-0.7333780744163347,2.383127525133946,6.687760584070346,38.55431433284119,0.04509559402738472,414,True,Testis,414,1
SULT1A3,,,,,,,,,,,,,,,,,0,False,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,0,0
NPIPB13,,,,,,,,,,,,,,,,,0,False,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,0,0
TP53TG3D,2.2498749669539317,23.80472155104809,2.5565608776849804,0.5466610705284198,366.3194345682599,2.9170641783427125,0.01414603507649908,0.8416181360596966,3.6841454723745315,2.438770733224284,0.5024969252284242,-0.5098797381445366,0.008474589217232875,3.6841454723745315,23.803187430193216,0.3367207243199952,414,True,Testis,414,0
TP53TG3C,0.0,714.0,0.012500000000000011,1.0001e-06,0.0,-17675.901939469757,0.0,0.0,0.0,0.0,0.0,,,0.0,5.831159877625432e-187,0.0,714,True,Adipose_Subcutaneous,714,0
TP53TG3B,0.0,714.0,0.012500000000000011,1.0001e-06,0.0,-17675.901939469757,0.0,0.0,0.0,0.0,0.0,,,0.0,5.831159877625432e-187,0.0,714,True,Adipose_Subcutaneous,714,0
TP53TG3F,2.5473183960023595,677.8367911401372,0.00022882568193733336,0.00025342112478254127,1772.7110155149423,104.70543376615841,0.0,0.0,0.018991599213353548,2.6598878450075e-05,0.0007107427375981629,26.664609551323707,709.001402524544,0.018991599213353548,677.3363473484047,0.0,714,True,Adipose_Subcutaneous,714,0
IRX6,-0.06199962457981122,38.13547150806864,4.0358202106411385,1.1666218945765086,414.0406892133064,2.6778223709862488,0.020805216881709547,1.4396975973151211,6.244826184630777,4.037197576897065,0.8090794539545387,-0.027863939882985092,-0.11733639114010774,6.244826184630777,37.86566274097798,0.7878033256957153,651,True,Skin_Not_Sun_Exposed_Suprapubic,651,1
CES1,,,,,,,,,,,,,,,,,0,False,Liver_Mixed_Cell,0,0
CLEC18A,4.541715348010256,26.252904443696345,2.6488054144384714,0.9855069852235814,787.7342335513088,5.264668940999359,0.0,0.0,6.317535622016354,2.410867738537469,1.1684893382225419,-0.20362398576501145,-0.23739602926130354,6.317535622016354,26.252813712554524,0.0,472,True,Artery_Aorta,472,0
PDPR,1.941416399413612,21.020060129435034,5.134684892690406,0.5111646658336413,413.49258215248574,2.9279951540484586,0.009814190997682161,3.932930458296894,6.193002889563673,5.060055406916137,0.42538046765332677,-0.3893893492409697,-0.21529266082762355,6.193002889563673,20.936188636807692,0.20547175404513363,414,True,Testis,414,0
CLEC18C,2.1981541228124803,6.656656887402065,2.4119526576444996,0.17864855662411716,60.41029713500302,22.691607243547107,0.0,0.033129058272080944,5.278438306911368,2.2057138553361018,1.2497862012790484,0.11048218779266568,-0.7671259353121616,5.278438306911368,6.654755315416896,0.0,104,True,Kidney_Cortex,104,0
CALB2,1.403354761342146,14.857076509468987,8.235874097641988,1.7042085356186711,454.0179483580692,2.744799613130609,0.023102637970129934,2.633403309456524,11.543515216152167,7.930572600702628,1.591744359507535,-0.48694034502812483,0.24360740602483455,11.543515216152167,14.856626666188477,0.3432272673263308,257,True,Brain_Hypothalamus,257,0
NPIPB15,1.073899489521141,34.899834866047975,5.954352977629448,1.0299153793836318,217.40678286166548,2.1362945731216216,0.10209246732786834,0.752869310392413,7.510131181354025,5.74473903234386,0.919418551778014,-1.2244681332428566,3.040806861786713,7.510131181354025,34.89980283753447,3.5630069809400347,414,True,Testis,414,0
