rank,term,pvalue,zscore,combined_score,genes,adj_pvalue,old_pvalue,old_adj_pvalue
11,COLONIC MUCOSA,0.9580494590128781,0.8055098242465948,0.034520828324553735,"['PRSS1', 'BICDL2', 'FRG2B', 'FRG2C', 'GGTLC2', 'CKMT1B', 'POTEE', 'SSX4', 'POTEG', 'SSX2', 'SSX3', 'CD177', 'UGT2B10', 'RAB6C', 'ZNF705G', 'ZNF705D', 'ZNF705E', 'AMY1A', 'BTN1A1', 'AMY1B', 'UGT2B15', 'CYP4A11', 'XAGE1B', 'PSG1', 'XAGE1A', 'PSG3', 'PSG2', 'GOLGA8Q', 'LGALS9C', 'GOLGA8G', 'GOLGA8F', 'PSG4', 'PSG7', 'PSG6', 'SPATA31D3', 'SSX4B', 'TRIM64B', 'ASMT', 'TPTE', 'PRAMEF17', 'RFPL4A', 'PRAMEF19', 'CYP2B6', 'SHOX', 'TRIM49', 'TRIM49D2', 'TRIM49D1', 'TRIM43', 'CLCA4', 'DRD5', 'TCAF2', 'SPATA31A7', 'OR4N2', 'BTNL3', 'TEX37', 'DEFB108B', 'CYP4F12', 'FABP1', 'GOLGA6A', 'SSX2B', 'GOLGA6C', 'GOLGA6L22', 'STRC', 'GOLGA6D', 'MUC20']",0.9999938521673628,0,0
12,ESOPHAGUS (BULK TISSUE),0.9683990009522989,0.7914255662539588,0.025413534077525404,"['OR2A1', 'PRSS1', 'ANXA8L1', 'TP53TG3D', 'TPSB2', 'PWWP2B', 'CLEC18B', 'UPK3BL1', 'BICDL2', 'S100A7A', 'GOLGA6L9', 'FAM86B2', 'FAM25G', 'CKMT1B', 'ANXA8', 'TEKT4', 'LGALS7', 'CD177', 'SERPINB3', 'NUTM2A', 'SERPINB4', 'ZNF705E', 'PRSS16', 'SPDYE17', 'CEL', 'ZDHHC11', 'UPK3B', 'LGALS9C', 'C1QTNF9B', 'LGALS9B', 'GPRIN2', 'CTAGE4', 'PSG4', 'FAM90A26', 'NUTM2G', 'CYP2E1', 'NUTM2E', 'NUTM2D', 'TLR3', 'S100A7', 'CTAGE15', 'NPY4R', 'DTX2', 'HCAR2', 'HCAR3', 'TUBA3D', 'CLCA4', 'ALG1L2', 'SMIM10L2B', 'LGALS7B', 'ARHGEF35', 'CKMT1A', 'BTBD6', 'PGA3', 'CYP4F12', 'FAM90A1', 'SLC6A8', 'KRT17', 'KRT14', 'RAET1L', 'ANKRD18B', 'ANKRD18A', 'ULBP2', 'MUC20']",0.9999938521673628,0,0
13,HUMAN ZYGOTE,0.9683990009522989,0.7914255662539588,0.025413534077525404,"['TP53TG3B', 'TP53TG3C', 'TP53TG3D', 'RHOXF2', 'PRR23D1', 'PRR23D2', 'FOXI3', 'CYP4A22', 'FRG2B', 'DUX4', 'TUBB8', 'SPANXN1', 'ZNF449', 'FAM25G', 'SSX3', 'ZNF443', 'GOLGA8S', 'SPAG11B', 'ZNF705D', 'ABCC6', 'CYP4A11', 'PRSS16', 'CLPS', 'GOLGA8G', 'GOLGA8F', 'FRG2', 'GOLGA8H', 'NPY4R2', 'ACOT1', 'ZNF799', 'FAM90A17P', 'FAM72D', 'RFPL4AL1', 'FAM72C', 'FAM72B', 'FAM72A', 'PRIM2', 'GYPE', 'WNT8A', 'ADAM21', 'TPTE', 'MAGEA9B', 'FAM149A', 'RFPL4A', 'TUBA3E', 'SYCE1', 'TUBA3D', 'PRAMEF19', 'TRIM49D1', 'ALG1L2', 'CCZ1B', 'POTEB3', 'CCZ1', 'BTNL3', 'TEX37', 'PGA3', 'GOLGA6A', 'GOLGA6B', 'GOLGA6D', 'NEK10', 'SERHL2', 'RLN1', 'NPIPB8', 'TP53TG3F']",0.9999938521673628,0,0
14,PLASMA CELL,0.9765729145739995,0.7773999488195977,0.018428936022450184,"['TP53TG3B', 'PLGLB1', 'PLGLB2', 'NBPF20', 'CLEC18B', 'NPIPB15', 'C4B', 'C4A', 'PRB1', 'ZNF449', 'TEKT4', 'ZNF443', 'GOLGA8S', 'BTN3A1', 'ZNF705E', 'BTN1A1', 'UGT2B15', 'PRSS16', 'FAM86B1', 'BTN3A3', 'ZNF75D', 'BTN3A2', 'ALG10', 'C1QTNF9B', 'FAHD2B', 'DUSP22', 'ZC3H11B', 'MYOT', 'AGAP5', 'BOLA2', 'SPACA5', 'RFPL4AL1', 'RHCE', 'CTAGE15', 'NPIPB9', 'GYPE', 'GBA', 'MAGEA9B', 'FAM149A', 'P2RY8', 'FAM156B', 'MSTO1', 'EEF2KMT', 'PTK2B', 'GPAT2', 'CLCA4', 'ALG1L2', 'ARHGEF35', 'BTN2A2', 'ZNF184', 'SLC10A1', 'EIF2AK3', 'KIR3DL2', 'TVP23B', 'FAM90A1', 'SPDYE2B', 'DMRTC1', 'SMOC1', 'RLN2', 'RLN1', 'FCGR2B', 'DMRTC1B', 'NPIPB6']",0.9999938521673628,0,0
15,LUNG EPITHELIAL CELL,0.9829141600907856,0.7634326689318357,0.013156607030684433,"['ANXA8L1', 'TP53TG3D', 'TRIM74', 'PWWP2B', 'TBC1D3D', 'ANKRD20A1', 'CDC14C', 'S100A7A', 'C4B', 'FAM86B2', 'CKMT1B', 'ANXA8', 'LGALS7', 'SERPINB3', 'GOLGA8S', 'NUTM2A', 'SERPINB4', 'TNFRSF12A', 'ZNF705E', 'SLX1B', 'DDX11', 'HSFX2', 'PRSS16', 'HSFX1', 'CEL', 'ATAD3A', 'POM121L2', 'GPRIN2', 'CTAGE4', 'MYOT', 'CCDC74B', 'GOLGA8H', 'NUTM2G', 'NUTM2E', 'FAM72D', 'FAM72C', 'RHCE', 'FOXD4L1', 'FAM72B', 'S100A7', 'CTAGE15', 'FAM72A', 'HCN3', 'ADAM21', 'RGPD3', 'LGALS7B', 'SMIM10L2A', 'ARHGEF35', 'BTN2A2', 'CKMT1A', 'BTBD6', 'TBC1D3K', 'SLC6A8', 'KRT17', 'SMOC1', 'KRT14', 'RLN2', 'RAET1L', 'ANKRD18B', 'RLN1', 'ANKRD18A', 'ULBP2']",0.9999938521673628,0,0
16,BASAL CELL,0.9913588150585207,0.7356719197213697,0.006384702714492695,"['ANXA8L1', 'PWWP2B', 'BICDL2', 'GOLGA6L10', 'FAM86B2', 'ZNF449', 'FAM25G', 'CKMT1B', 'SSX7', 'ANXA8', 'TEKT4', 'LGALS7', 'NOMO1', 'SERPINB3', 'NUTM2A', 'SERPINB4', 'TNFRSF12A', 'ZNF705E', 'MST1', 'PRSS16', 'HSFX1', 'KRT34', 'PSG3', 'CEL', 'ZDHHC11', 'ALG10', 'UPK3B', 'LGALS9C', 'LGALS9B', 'GPRIN2', 'FOXD4L5', 'CTAGE4', 'CCDC74B', 'PSG4', 'CCDC74A', 'PSG7', 'NUTM2G', 'FKBP9', 'NUTM2E', 'FAM72C', 'FOXD4L1', 'S100A7', 'CTAGE15', 'ADAM21', 'RGPD3', 'HCAR2', 'HCAR3', 'CLCA4', 'LGALS7B', 'SMIM10L2A', 'ARHGEF35', 'CKMT1A', 'CYP4F12', 'SLC6A8', 'KRT17', 'KRT14', 'RAET1L', 'ANKRD18B', 'ANKRD18A', 'ULBP2']",0.9999938521673628,0,0
17,GASTRIC EPITHELIAL CELL,0.9940117201213462,0.7218778542986724,0.004335801622128457,"['PRSS1', 'ANXA8L1', 'PWWP2B', 'CLEC18C', 'BICDL2', 'CKMT1B', 'ANXA8', 'LGALS7', 'ZNF443', 'NUTM2A', 'PACRG', 'TNFRSF12A', 'UGT2B15', 'PRSS16', 'HSFX1', 'CEL', 'ZDHHC11', 'UPK3B', 'LGALS9C', 'LGALS9B', 'GPRIN2', 'CYP2A6', 'CTAGE4', 'PSG4', 'NPY4R2', 'ACOT1', 'NUTM2G', 'CYP2E1', 'NUTM2E', 'NUTM2D', 'TLR3', 'CTAGE15', 'HCN3', 'NPIPB9', 'SFTPA2', 'NPY4R', 'ADAM21', 'DTX2', 'FAM149A', 'RGPD3', 'RFPL4A', 'CST1', 'TRIM43', 'LIMS4', 'TRIM43B', 'SMIM10L2B', 'SMIM10L2A', 'ARHGEF35', 'POTEB3', 'CKMT1A', 'EIF2AK3', 'CYP4F12', 'FAM90A1', 'KRT17', 'GSTA2', 'GSTA1', 'RAET1L', 'ULBP2', 'MUC20']",0.9999938521673628,0,0
18,KERATINOCYTE,0.9940117201213462,0.7218778542986724,0.004335801622128457,"['ANXA8L1', 'PWWP2B', 'BICDL2', 'TBC1D3D', 'S100A7A', 'CALB2', 'PRB1', 'FAM86B2', 'FAM25G', 'CKMT1B', 'RIMBP3C', 'ANXA8', 'LGALS7', 'CD177', 'SERPINB3', 'NUTM2A', 'SERPINB4', 'TNFRSF12A', 'PSG1', 'PRSS16', 'HSFX1', 'KRT34', 'PSG3', 'CEL', 'UPK3B', 'ATAD3A', 'LGALS9C', 'LGALS9B', 'PSG8', 'GPRIN2', 'PSG5', 'CTAGE4', 'CCDC74B', 'PSG4', 'CCDC74A', 'PSG7', 'PSG6', 'NPY4R2', 'CTAGE9', 'NUTM2G', 'FKBP9', 'NUTM2E', 'NUTM2D', 'S100A7', 'CTAGE15', 'NPY4R', 'ADAM21', 'HCAR2', 'HCAR3', 'CLCA4', 'LGALS7B', 'ARHGEF35', 'CKMT1A', 'CYP4F12', 'KRT17', 'KRT14', 'RAET1L', 'ANKRD18B', 'ULBP2']",0.9999938521673628,0,0
19,PLACENTA (BULK),0.9959228493159,0.7081409341905499,0.0028930991106780562,"['TP53TG3B', 'OR2A1', 'TP53TG3C', 'ANXA8L1', 'TP53TG3D', 'PAGE2', 'CSAG1', 'FCGR3A', 'FAM25G', 'CKMT1B', 'POTEE', 'ANXA8', 'TRIM64', 'NOMO1', 'NBPF4', 'RAB6C', 'NBPF6', 'PAGE2B', 'PSG1', 'PSG3', 'PSG2', 'ALG10', 'NBPF15', 'PSG8', 'PSG5', 'PSG4', 'PSG7', 'ANTXRL', 'PSG6', 'FAM90A26', 'FKBP9', 'FOXD4L4', 'TLR3', 'S100A7', 'TRIM64B', 'PDXDC1', 'GYPB', 'TPTE', 'RGPD8', 'MAGEA9B', 'RGPD4', 'HCAR2', 'FAM156B', 'TUBA3E', 'HSD17B1', 'MYH11', 'ZNF468', 'LIMS4', 'ARHGEF35', 'EIF2AK3', 'PDE4DIP', 'GOLGA6C', 'KRT17', 'KRT14', 'ERVV-2', 'ERVV-1', 'FCGR2B', 'TP53TG3F']",0.9999938521673628,0,0
20,GRANULOCYTE,0.9972734143060008,0.6944608662125691,0.0018960931693890546,"['NCF1', 'PLGLB1', 'TBC1D3B', 'PLGLB2', 'CLEC18C', 'AQP7', 'CLEC18B', 'FRG2B', 'ORM2', 'DUX4', 'CLEC18A', 'B3GNTL1', 'FCGR3A', 'FCGR3B', 'POTEH', 'SSX7', 'RIMBP3C', 'CD177', 'SPAG11B', 'BTN1A1', 'SLC35G6', 'GOLGA8K', 'NBPF10', 'PSG3', 'ZNF75D', 'UPK3B', 'LGALS9C', 'OSCAR', 'CYP2A7', 'CYP2A6', 'CLPS', 'ANTXRL', 'FAM185A', 'PSG6', 'NUTM2G', 'NUTM2E', 'NUTM2B', 'LILRA6', 'NPIPB9', 'HCAR2', 'HCAR3', 'PRAMEF19', 'CNTNAP3B', 'DEFA1B', 'FCGR1A', 'FCGR1B', 'SIGLEC14', 'SLC10A1', 'HSPA6', 'DEFA3', 'BTNL3', 'DEFA1', 'LILRB2', 'CYP4F12', 'GOLGA6L22', 'OCM', 'FCGR2B']",0.9999938521673628,0,0
