rank,term,pvalue,zscore,combined_score,genes,adj_pvalue,old_pvalue,old_adj_pvalue
79,STROMAL CELL,0.999993918044232,0.2728719471437584,1.6596001596719822e-06,"['KLHL29', 'FZD2', 'TOB2P1', 'TPM2', 'ITGB3', 'ADH1A', 'SLC43A1', 'DAB2IP', 'PLOD2', 'PDCD1LG2', 'ACTA2', 'FADS2', 'EFNB1', 'LATS2', 'MFRP', 'CYP2F2P', 'PC', 'TSPAN9', 'PRR15', 'HOXB2', 'ANGPTL5', 'HPD', 'PDZRN3']",0.9999939180442535,0,0
80,TESTIS (BULK TISSUE),0.999993918044232,0.2728719471437584,1.6596001596719822e-06,"['CCT8L2', 'LRRC56', 'ACSM3', 'INCA1', 'DAB2IP', 'DLEC1', 'ZDHHC11', 'TEX38', 'DUSP15', 'CLU', 'WDR87', 'AACSP1', 'MIPOL1', 'MEX3B', 'SLC22A25', 'CNNM1', 'SOX17', 'SIN3B', 'PNLDC1', 'PABPC3', 'CYP2E1', 'CCDC60', 'RIMBP3B']",0.9999939180442535,0,0
81,TLYMPHOCYTE,0.999993918044232,0.2728719471437584,1.6596001596719822e-06,"['RPL7P37', 'SRGN', 'RPL23AP57', 'MTCO1P40', 'FNDC9', 'SAMHD1', 'HLA-G', 'NFKB1', 'HMGN2P18', 'GULOP', 'RPL7AP34', 'RIC8B', 'RPSAP3', 'PGAM1P10', 'GAPDHP64', 'MYL6P1', 'PABPC3', 'HOXB2', 'CCR7', 'RPS27A', 'DOCK2', 'ATP6V1E1P1', 'RPS3P6']",0.9999939180442535,0,0
82,HEART (BULK TISSUE),0.999993918044248,0.2604634632577924,1.584132075868351e-06,"['C4BPAP2', 'MT-TP', 'NOTCH3', 'EPHA7', 'SLC20A2', 'TPM2', 'ITGB3', 'ADH1A', 'DAB2IP', 'FOXO4', 'PROX1', 'ZDHHC11', 'DUSP15', 'SRL', 'ACTA2', 'EFNB1', 'SOX17', 'TSPAN9', 'SLCO2A1', 'ITGA8', 'ANGPTL5', 'PDZRN3']",0.9999939180442535,0,0
83,MYOFIBROBLAST,0.999993918044248,0.2604634632577924,1.584132075868351e-06,"['KLHL29', 'FZD2', 'TOB2P1', 'SLC20A2', 'TPM2', 'ITGB3', 'DAB2IP', 'PDCD1LG2', 'ACTA2', 'LATS2', 'MFRP', 'CYP2F2P', 'TSPAN9', 'PSG7', 'SLCO2A1', 'CLDN23', 'ITGA8', 'HOXB2', 'IKBKGP1', 'PDZRN3', 'RIMBP3B', 'GBP3']",0.9999939180442535,0,0
84,PREFRONTAL CORTEX,0.999993918044248,0.2604634632577924,1.584132075868351e-06,"['OPRD1', 'EPHA7', 'AADAT', 'HP1BP3', 'MBOAT2', 'PLOD2', 'NR2E1', 'PROX1', 'BICD1', 'AACSP1', 'MIPOL1', 'FAM221A', 'BLOC1S6', 'SLC22A25', 'EPB41L4A', 'PATE4', 'INPP5F', 'SGCB', 'PLCE1', 'CEP95', 'ARID2', 'PDZRN3']",0.9999939180442535,0,0
85,WHARTONS JELLY,0.999993918044248,0.2604634632577924,1.584132075868351e-06,"['FZD2', 'TOB2P1', 'AADAT', 'ARL6', 'TPM2', 'ITGB3', 'LCA5', 'GSTT2', 'PLOD2', 'PDCD1LG2', 'ACTA2', 'CENPF', 'FAM204CP', 'ADAMTS3', 'CYP2F2P', 'SOX17', 'TSPAN9', 'CLDN23', 'TIMM9P2', 'HOXB2', 'PDZRN3', 'GBP3']",0.9999939180442535,0,0
86,CD19+ B CELLS,0.9999939180442522,0.24810623772561488,1.5089757473681744e-06,"['ITSN2', 'SLC12A3', 'EBI3', 'ACSL5', 'PPP1R1AP1', 'TEX38', 'FNDC9', 'FAM204CP', 'IGLV3-9', 'PATE4', 'IGLV3-21', 'POU2AF1', 'MTND4P19', 'PGAM1P10', 'GRK6', 'TIMM9P2', 'IGLV2-18', 'CCR7', 'DOCK2', 'BORCS6', 'RIMBP3B']",0.9999939180442535,0,0
87,SENSORY NEURON,0.9999939180442522,0.24810623772561488,1.5089757473681744e-06,"['KLHL29', 'EPHA7', 'AADAT', 'ARL6', 'MMD', 'DAB2IP', 'LCA5', 'C2CD4A', 'PPP1R1AP1', 'NR2E1', 'DUSP15', 'FNDC9', 'LIN7B', 'BICD1', 'TBC1D3H', 'MFRP', 'ADAMTS3', 'INPP5F', 'PGAM1P10', 'HOXB2', 'ASF1A']",0.9999939180442535,0,0
88,ALVEOLAR MACROPHAGE,0.9999939180442533,0.2358000110613351,1.4341295935060425e-06,"['KLHL29', 'SRGN', 'PPP1R15B', 'NHLRC3', 'MMD', 'SLC11A1', 'ACSL5', 'PPP1R1AP1', 'PDCD1LG2', 'TMEM170B', 'IFI30', 'SAMHD1', 'ADGRE1', 'LATS2', 'PNLDC1', 'RPS18P1', 'CLDN23', 'TIMM9P2', 'DOCK2', 'RIMBP3B']",0.9999939180442535,0,0
89,BLOOD PBMC,0.9999939180442533,0.2358000110613351,1.4341295935060425e-06,"['CENPT', 'MMD', 'SLC43A1', 'ACSL5', 'FOXO4', 'SAMHD1', 'ZNF48', 'TMEM164', 'CORO1B', 'SLC25A38', 'ADGRE1', 'COMTD1', 'IGLV3-9', 'IMPDH1', 'GRK6', 'HOXB2', 'CCR7', 'GNB1L', 'ZBTB7B', 'BORCS6']",0.9999939180442535,0,0
90,CEREBELLUM,0.9999939180442533,0.2358000110613351,1.4341295935060425e-06,"['KLHL29', 'EPHA7', 'ZNF680', 'AADAT', 'ARL6', 'AQP8', 'DAB2IP', 'LCA5', 'PROX1', 'DUSP15', 'TMEM170B', 'BICD1', 'ZNF48', 'MIPOL1', 'MEX3B', 'CTAGE14P', 'RBP2', 'TSPAN9', 'TIMM9P2', 'ITGA8']",0.9999939180442535,0,0
91,PLASMACYTOID DENDRITIC CELL,0.9999939180442533,0.2358000110613351,1.4341295935060425e-06,"['SRGN', 'SLC12A3', 'FZD2', 'RING1', 'EBI3', 'ACSL5', 'PDCD1LG2', 'IFI30', 'SAMHD1', 'HLA-G', 'ZNF48', 'NFKB1', 'PTBP3', 'CLDN23', 'HOXB2', 'CCR7', 'ZBTB7B', 'DOCK2', 'HPD', 'BORCS6']",0.9999939180442535,0,0
92,BLASTOCYST,0.9999939180442535,0.21133952473807713,1.285361545697619e-06,"['RPL7P37', 'SLC12A3', 'KRT18P58', 'CKS1BP7', 'CSTF2', 'ACCSL', 'RPL7AP34', 'CYP2F2P', 'RPSAP3', 'ELF3', 'PNLDC1', 'PGAM1P10', 'CLPSL1', 'GAPDHP64', 'PABPC3', 'GNB1L', 'ATP6V1E1P1', 'RPS3P6']",0.9999939180442535,0,0
93,BRAIN (BULK),0.9999939180442535,0.18707996159648882,1.1378155075570175e-06,"['EPHA7', 'DAB2IP', 'NR2E1', 'FOXO4', 'PROX1', 'ZDHHC11', 'DUSP15', 'FNDC9', 'CLU', 'MFRP', 'CNNM1', 'PC', 'TSPAN9', 'PNLDC1', 'RHO', 'CYP2E1']",0.9999939180442535,0,0
94,CEREBRAL CORTEX,0.9999939180442535,0.19918475441276412,1.2114365456660039e-06,"['EPHA7', 'LCA5', 'GSTT2', 'COL6A4P2', 'NR2E1', 'FOXO4', 'PROX1', 'DUSP15', 'FNDC9', 'CLU', 'LIN7B', 'BICD1', 'ZNF48', 'RIC8B', 'CNNM1', 'PC', 'INPP5F']",0.9999939180442535,0,0
95,CINGULATE GYRUS,0.9999939180442535,0.21133952473807713,1.285361545697619e-06,"['EPHA7', 'ARL6', 'UBR3', 'NR2E1', 'PROX1', 'DUSP15', 'TMEM170B', 'FNDC9', 'CLU', 'BICD1', 'ADAMTS3', 'CNNM1', 'PC', 'NAPEPLD', 'ITGA8', 'MYL6P1', 'ZNF209P', 'CCDC160']",0.9999939180442535,0,0
96,DENTATE GRANULE CELL,0.9999939180442535,0.22354452545075332,1.3595920456513246e-06,"['C4BPAP2', 'EPHA7', 'BMS1P16', 'ARL6', 'MMD', 'TAF9P3', 'LCA5', 'NR2E1', 'PROX1', 'FNDC9', 'AACSP1', 'CTAGE14P', 'CNNM1', 'CLPSL1', 'ITGA8', 'ANGPTL5', 'CYP2E1', 'ZNF209P', 'CCDC160']",0.9999939180442535,0,0
97,DORSAL STRIATUM,0.9999939180442535,0.18707996159648882,1.1378155075570175e-06,"['EPHA7', 'ARL6', 'DAB2IP', 'LCA5', 'NR2E1', 'PROX1', 'ZDHHC11', 'FNDC9', 'MIPOL1', 'CTAGE14P', 'RIC8B', 'ADAMTS3', 'CNNM1', 'PNLDC1', 'PSG7', 'CYP2E1']",0.9999939180442535,0,0
98,HUMAN EMBRYO,0.9999939180442535,0.22354452545075332,1.3595920456513246e-06,"['C5ORF22', 'NOTCH3', 'EPHA7', 'AADAT', 'MMD', 'DESI2', 'NXN', 'TPM2', 'IDH1', 'CSTF2', 'THOC3', 'CENPF', 'DBF4', 'ADAMTS3', 'SGCB', 'TDP1', 'AGO1', 'CLSPN', 'CCDC160']",0.9999939180442535,0,0
99,MORULA,0.9999939180442535,0.21133952473807713,1.285361545697619e-06,"['ZFAND2A', 'ACCSL', 'NR2E1', 'AACSP1', 'RDM1', 'RPL7AP34', 'CENPF', 'LATS2', 'DBF4', 'RPSAP3', 'IMPDH1', 'PNLDC1', 'CYP2E1', 'ZNF209P', 'CLSPN', 'ATP6V1E1P1', 'MNX1', 'BORCS6']",0.9999939180442535,0,0
100,OOCYTE,0.9999939180442535,0.22354452545075332,1.3595920456513246e-06,"['ZFAND2A', 'INCA1', 'CSTF2', 'DAB2IP', 'ACCSL', 'NR2E1', 'WDR87', 'AACSP1', 'ADAMTS3', 'CREB3L3', 'TDP1', 'PNLDC1', 'RPS18P1', 'SLCO2A1', 'PRR15', 'ANGPTL5', 'CCDC60', 'ASF1A', 'CCDC160']",0.9999939180442535,0,0
101,PREADIPOCYTE,0.9999939180442535,0.19918475441276412,1.2114365456660039e-06,"['KLHL29', 'NOTCH3', 'MMD', 'ITGB3', 'SLC43A1', 'PPP1R1AP1', 'SCRIB', 'DNAJC13', 'PDCD1LG2', 'FADS2', 'EFNB1', 'FAM204CP', 'PC', 'CLDN23', 'TIMM9P2', 'PDZRN3', 'RIMBP3B']",0.9999939180442535,0,0
102,RETINA,0.9999939180442535,0.21133952473807713,1.285361545697619e-06,"['KLHL29', 'TOB2P1', 'AADAT', 'ARL6', 'DAB2IP', 'LCA5', 'NR2E1', 'PROX1', 'FNDC9', 'CTAGE14P', 'MFRP', 'ADAMTS3', 'CNNM1', 'TSPAN9', 'RHO', 'CYP2E1', 'CCDC60', 'PDZRN3']",0.9999939180442535,0,0
103,SKELETAL MUSCLE SATELLITE CELL,0.9999939180442535,0.18707996159648882,1.1378155075570175e-06,"['KLHL29', 'NOTCH3', 'EPHA7', 'MMD', 'TPM2', 'ITGB3', 'SCRIB', 'PLOD2', 'PDCD1LG2', 'ALOX15B', 'FAM204CP', 'PC', 'TIMM9P2', 'ANGPTL5', 'PDZRN3', 'RIMBP3B']",0.9999939180442535,0,0
104,SPINAL CORD,0.9999939180442535,0.21133952473807713,1.285361545697619e-06,"['KLHL29', 'NOTCH3', 'EPHA7', 'AADAT', 'DAB2IP', 'SCRIB', 'PROX1', 'ZDHHC11', 'DUSP15', 'FNDC9', 'FADS2', 'ADAMTS3', 'PC', 'SOX17', 'TSPAN9', 'HOXB2', 'PDZRN3', 'MNX1']",0.9999939180442535,0,0
105,SPINAL CORD (BULK),0.9999939180442535,0.21133952473807713,1.285361545697619e-06,"['KLHL29', 'NOTCH3', 'EPHA7', 'AADAT', 'DAB2IP', 'SCRIB', 'PROX1', 'ZDHHC11', 'DUSP15', 'FNDC9', 'FADS2', 'ADAMTS3', 'PC', 'SOX17', 'TSPAN9', 'HOXB2', 'PDZRN3', 'MNX1']",0.9999939180442535,0,0
106,SUPERIOR FRONTAL GYRUS,0.9999939180442535,0.19918475441276412,1.2114365456660039e-06,"['KLHL29', 'EPHA7', 'DAB2IP', 'GSTT2', 'NR2E1', 'FOXO4', 'ZDHHC11', 'DUSP15', 'FNDC9', 'CLU', 'CNNM1', 'PC', 'SOX17', 'PNLDC1', 'RHO', 'CYP2E1', 'PDZRN3']",0.9999939180442535,0,0
107,THYMUS (BULK TISSUE),0.9999939180442535,0.22354452545075332,1.3595920456513246e-06,"['NOTCH3', 'ADH1A', 'CKS1BP7', 'EBI3', 'DAB2IP', 'COL6A4P2', 'PDCD1LG2', 'FNDC9', 'GULOP', 'ADGRE1', 'CENPF', 'SOX17', 'IGLV3-21', 'SLCO2A1', 'GRK6', 'HOXB2', 'CCR7', 'DOCK2', 'RIMBP3B']",0.9999939180442535,0,0
108,TRACHEA (BULK TISSUE),0.9999939180442535,0.19918475441276412,1.2114365456660039e-06,"['NOTCH3', 'ITGB3', 'ADH1A', 'INCA1', 'DAB2IP', 'BMS1P2', 'PPP1R1AP1', 'SCRIB', 'ALOX15B', 'EFNB1', 'ADAMTS3', 'PC', 'ELF3', 'TSPAN9', 'PSG7', 'CLDN23', 'HOXB2']",0.9999939180442535,0,0
