symbol,gene,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
APP,w226_C42D8.8a.1,-1.6646379099622155,11.358581172542285,5.4544037734880195,0.9103498341957686,233.75748183580066,1.9421117729402257,0.025767096048024008,4.152266453,6.704569362,5.453710474386474,0.4962544990897866,-0.030927441384050916,-0.45131124743171824,6.704569362,9.890374420168932,0.25484622763541265,207,True
APP,w227_C42D8.8a.2,1.2991840848962821,9.480432904304568,1.2644594715258173,0.6591858031026487,155.8540771180466,3.9899509632455916,0.0,0.330622837,3.124234473,1.3982741307874398,0.5667351580547431,0.517417918675144,-0.1236624660924237,3.124234473,9.477096937805895,0.0,207,True
APP,w228_C42D8.8b.1,-0.942868246779237,11.848604348185555,2.4305700560476144,0.8478759087907581,146.57695548305225,2.1878345182100967,0.0568988824196209,0.887925325,3.742261748,2.4600186222753617,0.5058173558031501,0.0890478687216115,-0.3352344098510991,3.742261748,11.416041498891527,0.6495600029429417,207,True
SNCA,(no worm ortholog),,,,,,,,,,,,,,,,,0,False
PCSK9,(no worm ortholog),,,,,,,,,,,,,,,,,0,False
SOX9,(no worm ortholog),,,,,,,,,,,,,,,,,0,False
